element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Kr	4	"202.510"	"1"	""		"241241.6"	"290606.4"	"4s2.4p2.(3P).5p"	"4D*"	"5/2"	"4s2.4p2.(3P).5d"	"4F"	"3/2"		""	"L7257"	
Kr	3	"202.549"	"9"	""		"208509.99"	"257865.45"	"4s2.4p3.(2P*).5p"	"3D"	"2"	"4s2.4p3.(2D*).6d"	"3S*"	"1"		""	"L7284"	
Kr	3	"202.639"	"3"	""		"153563.20"	"202895.94"	"4s2.4p3.(2D*).4d"	"3F*"	"2"	"4s2.4p3.(2D*).5p"	"1D"	"2"		""	"L7284"	
Kr	2	"203.3098"	"0"	""		"134566.95"	"183737.40"	"4s2.4p4.(3P).4d"	"2F"	"5/2"	"4s2.4p4.(3P<0>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	2	"203.3216"	"3"	""		"129515.08"	"178682.44"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L353"	
Kr	2	"203.3456"	"1"	""		"134566.95"	"183728.60"	"4s2.4p4.(3P).4d"	"2F"	"5/2"	"4s2.4p4.(3P<0>).5f"	"2[3]*"	"7/2"		""	"L353"	
Kr	2	"203.4421"	"0"	""		"129515.08"	"178653.80"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"1/2"		""	"L353"	
Kr	2	"203.5342"	"1"	""		"134621.41"	"183737.40"	"4s2.4p4.4d"	""	"3/2"	"4s2.4p4.(3P<0>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	3	"203.558"	"1d"	""		"202895.94"	"252006.39"	"4s2.4p3.(2D*).5p"	"1D"	"2"	"4s2.4p3.(2P*).5d"	"1F*"	"3"		""	"L7284"	
Kr	4	"203.676"	"1d"	""		"250173.8"	"299255.8"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"	"4s2.4p2.(3P).5d"	"4P"	"3/2"		""	"L7257"	
Kr	4	"203.691"	"1d"	""		"208064.1"	"257142.7"	"4s2.4p2.(3P).5s"	"4P"	"5/2"	"4s2.4p2.(1D).5p"	"2F*"	"5/2"		""	"L7257"	
Kr	4	"203.784"	"9"	""		"250896.7"	"299952.2"	"4s2.4p2.(3P).5p"	"2P*"	"1/2"	"4s2.4p2.(3P).6s"	"4P"	"3/2"		""	"L7257"	
Kr	3	"203.867"	"8"	""		"149071.85"	"198107.78"	"4s2.4p3.(4S*).4d"	"3D*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"2"		""	"L7284"	
Kr	2	"204.0326"	"3"	""		"129515.08"	"178511.13"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"204.5508"	"0"	""		"129697.19"	"178569.56"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	3	"204.654"	"12"	""		"141876.16"	"190723.58"	"4s.4p5"	"1P*"	"1"	"4s2.4p3.(2D*).5p"	"3D"	"1"		""	"L7284"	
Kr	2	"204.8004"	"0bl"	""		"129697.19"	"178511.13"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L353"	
Kr	4	"204.837"	"1"	""		"241802.6"	"290606.4"	"4s2.4p2.(3P).5p"	"4P*"	"3/2"	"4s2.4p2.(3P).5d"	"4F"	"3/2"		""	"L7257"	
Kr	7	"204.98"	"BF"	""		"530349."	"579109."	"4s.4f"	"3F*"	"2"	"4s.5d"	"3D"	"3"		""	"L10632"	
Kr	2	"204.9980"	"4"	""		"129697.19"	"178462.50"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P<2>).5f"	"2[3]*"	"7/2"		""	"L353"	
Kr	6	"205.106"	"100w"	""		"275380."	"324120."	"4s2.5s"	"2S"	"1/2"	"4s2.5p"	"2P*"	"1/2"		""	"L7277"	
Kr	2	"205.2517"	"2"	""		"129697.19"	"178402.42"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P<2>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	2	"205.4241"	"2"	""		"129697.19"	"178361.50"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P<2>).5f"	"2[4]*"	"7/2"		""	"L353"	
Kr	7	"205.620"	"7d"	""		"530491."	"579109."	"4s.4f"	"3F*"	"3"	"4s.5d"	"3D"	"3"		""	"L11805"	
Kr	2	"205.8646"	"6bl"	""		"134566.95"	"183126.90"	"4s2.4p4.(3P).4d"	"2F"	"5/2"	"4s2.4p4.(3P<1>).5f"	"2[3]*"	"7/2"		""	"L353"	
Kr	2	"205.9795"	"0"	""		"134621.41"	"183154.58"	"4s2.4p4.4d"	""	"3/2"	"4s2.4p4.(3P<1>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	3	"206.062"	"2"	""		"159996.43"	"208509.99"	"4s2.4p3.(2D*).4d"	"3G*"	"3"	"4s2.4p3.(2P*).5p"	"3D"	"2"		""	"L7284"	
Kr	2	"206.0748"	"2"	""		"120426.93"	"168937.54"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(1S).5p"	"2P*"	"3/2"		""	"L353"	
Kr	3	"206.173"	"4"	""		"163635.84"	"212123.41"	"4s2.4p3.(2D*).5s"	"3D*"	"2"	"4s2.4p3.(2P*).5p"	"1D"	"2"		""	"L7284"	
Kr	2	"206.3964"	"1"	""		"134566.95"	"183001.89"	"4s2.4p4.(3P).4d"	"2F"	"5/2"	"4s2.4p4.(3P<1>).5f"	"2[4]*"	"7/2"		""	"L353"	
Kr	2	"206.6297"	"1"	""		"134566.95"	"182947.34"	"4s2.4p4.(3P).4d"	"2F"	"5/2"	"4s2.4p4.(3P<1>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	7	"206.665"	"11"	""		"530349."	"578722."	"4s.4f"	"3F*"	"2"	"4s.5d"	"3D"	"2"		""	"L11805"	
Kr	4	"206.724"	"150w"	""		"250896.7"	"299255.8"	"4s2.4p2.(3P).5p"	"2P*"	"1/2"	"4s2.4p2.(3P).5d"	"4P"	"3/2"		""	"L7257"	
Kr	7	"206.817"	"8d"	""		"530772."	"579109."	"4s.4f"	"3F*"	"4"	"4s.5d"	"3D"	"3"		""	"L11805"	
Kr	8	"206.86"	""	""		"720594."	"768919."	"3d10.6p"	"2P*"	"1/2"	"3d10.6d"	"2D"	"3/2"		""	"L11307"	
Kr	2	"206.8613"	"5"	""		"134621.41"	"182947.34"	"4s2.4p4.4d"	""	"3/2"	"4s2.4p4.(3P<1>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	2	"207.1839"	"4"	""		"120209.87"	"168460.67"	"4s2.4p4.(3P).4d"	"4D"	"7/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L353"	
Kr	7	"207.270"	"9"	""		"530491."	"578722."	"4s.4f"	"3F*"	"3"	"4s.5d"	"3D"	"2"		""	"L11805"	
Kr	3	"207.420"	"3d"	""		"154699.86"	"202895.94"	"4s2.4p3.(2D*).4d"	"3F*"	"3"	"4s2.4p3.(2D*).5p"	"1D"	"2"		""	"L7284"	
Kr	7	"207.63"	"BF"	""		"530349."	"578470."	"4s.4f"	"3F*"	"2"	"4s.5d"	"3D"	"1"		""	"L10632"	
Kr	3	"207.810"	"4"	""		"145718.87"	"193825.10"	"4s2.4p3.(4S*).5s"	"5S*"	"2"	"4s2.4p3.(2D*).5p"	"3F"	"3"		""	"L10563"	
Kr	3	"207.925"	"7"	""		"209786.34"	"257865.45"	"4s2.4p3.(2P*).5p"	"3P"	"0"	"4s2.4p3.(2D*).6d"	"3S*"	"1"		""	"L7284"	
Kr	2	"208.0222"	"1"	""		"130512.73"	"178569.56"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	2	"208.0552"	"6"	""		"120209.87"	"168258.54"	"4s2.4p4.(3P).4d"	"4D"	"7/2"	"4s2.4p4.(3P<2>).4f"	"2[3]*"	"7/2"		""	"L353"	
Kr	2	"208.121"	"9"	""		"120426.93"	"168460.67"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L10563"	
Kr	4	"208.133"	"4"	""		"217416.6"	"265447.4"	"4s2.4p2.(1D).4d"	"2D"	"5/2"	"4s2.4p2.(1D).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	4	"208.235"	"10"	""		"210347.7"	"258355.4"	"4s2.4p2.(1D).4d"	"2P"	"1/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	3	"208.250"	"9"	""		"165053.45"	"213057.53"	"4s2.4p3.(2D*).5s"	"3D*"	"3"	"4s2.4p3.(2P*).5p"	"3P"	"2"		""	"L7284"	
Kr	2	"208.2752"	"0"	""		"130512.73"	"178511.13"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"208.3902"	"4"	""		"120209.87"	"168181.44"	"4s2.4p4.(3P).4d"	"4D"	"7/2"	"4s2.4p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L353"	
Kr	2	"208.4559"	"5"	""		"120426.93"	"168383.26"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"208.5401"	"2"	""		"121000.37"	"168937.54"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(1S).5p"	"2P*"	"3/2"		""	"L353"	
Kr	2	"208.6727"	"8"	""		"120209.87"	"168116.32"	"4s2.4p4.(3P).4d"	"4D"	"7/2"	"4s2.4p4.(3P<2>).4f"	"2[4]*"	"7/2"		""	"L353"	
Kr	2	"208.7478"	"1"	""		"130512.73"	"178402.42"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	4	"208.751"	"10s"	""		"217558.6"	"265447.4"	"4s2.4p2.(1D).4d"	"2D"	"3/2"	"4s2.4p2.(1D).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	3	"208.771"	"9"	""		"190723.58"	"238607.94"	"4s2.4p3.(2D*).5p"	"3D"	"1"	"4s2.4p3.(2D*).5d"	"1D*"	"2"		""	"L7284"	
Kr	2	"208.8151"	"10d"	""		"120209.87"	"168083.78"	"4s2.4p4.(3P).4d"	"4D"	"7/2"	"4s2.4p4.(3P<2>).4f"	"2[4]*"	"9/2"		""	"L353"	
Kr	2	"209.0004"	"2"	""		"120426.93"	"168258.54"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P<2>).4f"	"2[3]*"	"7/2"		""	"L353"	
Kr	4	"209.136"	"1d"	""		"202373.3"	"250173.8"	"4s2.4p2.(3P).5s"	"4P"	"1/2"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"		""	"L7257"	
Kr	2	"209.1868"	"4"	""		"130893.45"	"178682.44"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L353"	
Kr	4	"209.216"	"7"	""		"201424.2"	"249206.2"	"4s2.4p2.(3P).4d"	"4P"	"5/2"	"4s2.4p2.(3P).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	2	"209.3121"	"4"	""		"130893.45"	"178653.80"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"1/2"		""	"L353"	
Kr	2	"209.3371"	"8d"	""		"120426.93"	"168181.44"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L353"	
Kr	2	"209.5033"	"5"	""		"121000.37"	"168717.10"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L353"	
Kr	2	"209.5114"	"1"	""		"121002.149"	"168717.10"	"4s2.4p4.(3P).5s"	"2P"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L353"	
Kr	2	"209.6227"	"10d"	""		"120426.93"	"168116.32"	"4s2.4p4.(3P).4d"	"4D"	"5/2"	"4s2.4p4.(3P<2>).4f"	"2[4]*"	"7/2"		""	"L353"	
Kr	2	"209.664"	"3"	""		"118474.359"	"166153.43"	"4s2.4p4.(3P).5s"	"2P"	"3/2"	"4s2.4p4.(3P).6p"	"4D*"	"3/2"		""	"L10563"	
Kr	3	"209.694"	"5"	""		"147804.55"	"195478.00"	"4s2.4p3.(4S*).4d"	"3D*"	"2"	"4s2.4p3.(2D*).5p"	"3D"	"3"		""	"L7284"	
Kr	2	"209.8933"	"2"	""		"121000.37"	"168628.47"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L353"	
Kr	2	"209.9012"	"3"	""		"121002.149"	"168628.47"	"4s2.4p4.(3P).5s"	"2P"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L353"	
Kr	2	"209.9402"	"1"	""		"130893.45"	"178511.13"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L353"	
Kr	3	"210.044"	"9"	""		"165463.40"	"213057.53"	"4s2.4p3.(2P*).4d"	"1D*"	"2"	"4s2.4p3.(2P*).5p"	"3P"	"2"		""	"L10563"	
Kr	2	"210.6357"	"2"	""		"121000.37"	"168460.67"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L353"	
Kr	4	"210.898"	"1d"	""		"257142.7"	"304543.7"	"4s2.4p2.(1D).5p"	"2F*"	"5/2"	"4s2.4p2.(3P).6s"	"2P"	"3/2"		""	"L7257"	
Kr	2	"210.9787"	"5"	""		"121000.37"	"168383.26"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"210.9880"	"3"	""		"121002.149"	"168383.26"	"4s2.4p4.(3P).5s"	"2P"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"211.3181"	"3"	""		"131375.45"	"178682.44"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L353"	
Kr	2	"211.451"	"1"	""		"131375.45"	"178653.80"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[1]*"	"1/2"		""	"L10563"	
Kr	2	"211.4576"	"2"	""		"133923.859"	"181199.76"	"4s2.4p4.(3P).5p"	"4P*"	"5/2"	"4s2.4p4.(3P).8s"	"4P"	"5/2"		""	"L353"	
Kr	2	"211.5252"	"1"	""		"121000.37"	"168261.27"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(1S).5p"	"2P*"	"1/2"		""	"L353"	
Kr	2	"211.5326"	"1"	""		"121002.149"	"168261.27"	"4s2.4p4.(3P).5s"	"2P"	"1/2"	"4s2.4p4.(1S).5p"	"2P*"	"1/2"		""	"L353"	
Kr	3	"211.587"	"4d"	""		"190723.58"	"237970.48"	"4s2.4p3.(2D*).5p"	"3D"	"1"	"4s2.4p3.(2D*).5d"	"3S*"	"1"		""	"L7284"	
Kr	3	"211.600"	"1"	""		"151580.19"	"198824.35"	"4s2.4p3.(4S*).5s"	"3S*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"1"		""	"L3356"	
Kr	3	"211.759"	"9"	""		"151580.19"	"198788.86"	"4s2.4p3.(4S*).5s"	"3S*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"0"		""	"L7284"	
Kr	2	"211.8238"	"4"	""		"131375.45"	"178569.56"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	2	"211.8814"	"9d"	""		"121000.37"	"168181.44"	"4s2.4p4.(3P).4d"	"4D"	"3/2"	"4s2.4p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L353"	
Kr	2	"211.9857"	"2"	""		"121779.54"	"168937.54"	"4s2.4p4.(3P).4d"	"4D"	"1/2"	"4s2.4p4.(1S).5p"	"2P*"	"3/2"		""	"L353"	
Kr	2	"212.0865"	"2"	""		"131375.45"	"178511.13"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L353"	
Kr	4	"212.347"	"12"	""		"211685.5"	"258763.2"	"4s2.4p2.(3P).5s"	"2P"	"3/2"	"4s2.4p2.(1D).5p"	"2D*"	"5/2"		""	"L7257"	
Kr	2	"212.5042"	"1"	""		"117603.016"	"164646.33"	"4s2.4p4.(3P).5s"	"4P"	"1/2"	"4s2.4p4.(3P).6p"	"4P*"	"3/2"		""	"L353"	
Kr	4	"212.522"	"1"	""		"243567.2"	"290606.4"	"4s2.4p2.(3P).5p"	"4P*"	"1/2"	"4s2.4p2.(3P).5d"	"4F"	"3/2"		""	"L7257"	
Kr	8	"212.56"	""	""		"867081."	"914112."	"3d10.8p"	"2P*"	"1/2"	"3d10.9d"	"2D"	"3/2"		""	"L11307"	
Kr	2	"212.5769"	"3"	""		"131375.45"	"178402.42"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P<2>).5f"	"2[3]*"	"5/2"		""	"L353"	
Kr	3	"212.975"	"1"	""		"148735.32"	"195674.50"	"4s2.4p3.(4S*).4d"	"3D*"	"3"	"4s2.4p3.(2D*).5p"	"3F"	"4"		""	"L3356"	
Kr	2	"212.9820"	"4bl*"	""		"131632.11"	"178569.56"	"4s2.4p4.(3P).4d"	"2F"	"7/2"	"4s2.4p4.(3P<2>).5f"	"2[2]*"	"5/2"		""	"L353"	
Kr	2	"212.9820"	"4bl*"	""		"121779.54"	"168717.10"	"4s2.4p4.(3P).4d"	"4D"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L353"	
Kr	3	"213.010"	"8"	""		"202895.94"	"249827.67"	"4s2.4p3.(2D*).5p"	"1D"	"2"	"4s2.4p3.(2P*).6s"	"1P*"	"1"		""	"L7284"	
Kr	2	"213.026"	"1"	""		"137098.16"	"184027.39"	"4s2.4p4.4d"	""	"5/2"	"4s2.4p4.(3P<2>).6f"	"2[3]*"	"5/2"		""	"L7386"	
Kr	2	"213.0432"	"7bl"	""		"131632.11"	"178556.06"	"4s2.4p4.(3P).4d"	"2F"	"7/2"	"4s2.4p4.(3P<2>).5f"	"2[5]*"	"9/2"		""	"L353"	
Kr	2	"213.0937"	"1"	""		"134286.667"	"181199.76"	"4s2.4p4.(3P).5p"	"4P*"	"3/2"	"4s2.4p4.(3P).8s"	"4P"	"5/2"		""	"L353"	
Kr	5	"213.116"	"20w"	""		"246798."	"293705."	"4s2.4p.5s"	"3P*"	"2"	"4s2.4p.5p"	"3S"	"1"		""	"L9919"	
Kr	2	"213.2198"	"1"	""		"137098.16"	"183983.37"	"4s2.4p4.4d"	""	"5/2"	"4s2.4p4.(3P<2>).6f"	"2[4]*"	"7/2"		""	"L353"	
Kr	2	"213.3843"	"4"	""		"121779.54"	"168628.47"	"4s2.4p4.(3P).4d"	"4D"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L353"	
Kr	2	"213.4693"	"3"	""		"131632.11"	"178462.50"	"4s2.4p4.(3P).4d"	"2F"	"7/2"	"4s2.4p4.(3P<2>).5f"	"2[3]*"	"7/2"		""	"L353"	
Kr	3	"213.607"	"5"	""		"165463.40"	"212263.74"	"4s2.4p3.(2P*).4d"	"1D*"	"2"	"4s2.4p3.(2P*).5p"	"1P"	"1"		""	"L7284"	
Kr	4	"213.696"	"4"	""		"250173.8"	"296954.4"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"	"4s2.4p2.(3P).5d"	"2F"	"5/2"		""	"L7257"	
Kr	8	"213.74"	""	""		"722471."	"769247."	"3d10.6p"	"2P*"	"3/2"	"3d10.6d"	"2D"	"5/2"		""	"L11307"	
Kr	3	"213.870"	"1"	""		"148735.32"	"195478.00"	"4s2.4p3.(4S*).4d"	"3D*"	"3"	"4s2.4p3.(2D*).5p"	"3D"	"3"		""	"L3356"	
Kr	2	"214.0189"	"5"	""		"131632.11"	"178341.88"	"4s2.4p4.(3P).4d"	"2F"	"7/2"	"4s2.4p4.(3P<2>).5f"	"2[4]*"	"9/2"		""	"L353"	
Kr	3	"214.249"	"1"	""		"165463.40"	"212123.41"	"4s2.4p3.(2P*).4d"	"1D*"	"2"	"4s2.4p3.(2P*).5p"	"1D"	"2"		""	"L3356"	
Kr	3	"214.297"	"10"	""		"190723.58"	"237373.20"	"4s2.4p3.(2D*).5p"	"3D"	"1"	"4s2.4p3.(2D*).5d"	"3P*"	"0"		""	"L7284"	
Kr	4	"214.297"	"10"	""		"211860.3"	"258509.6"	"4s2.4p2.(3P).4d"	"2D"	"5/2"	"4s2.4p2.(1D).5p"	"2F*"	"7/2"		""	"L7257"	
Kr	2	"214.3845"	"4"	""		"137098.16"	"183728.60"	"4s2.4p4.4d"	""	"5/2"	"4s2.4p4.(3P<0>).5f"	"2[3]*"	"7/2"		""	"L353"	
Kr	2	"214.5063"	"8"	""		"121779.54"	"168383.26"	"4s2.4p4.(3P).4d"	"4D"	"1/2"	"4s2.4p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L353"	
Kr	2	"214.6041"	"0"	""		"118474.359"	"165057.18"	"4s2.4p4.(3P).5s"	"2P"	"3/2"	"4s2.4p4.(3P).6p"	"4D*"	"5/2"		""	"L353"	
Kr	4	"214.801"	"10"	""		"250173.8"	"296713.3"	"4s2.4p2.(3P).5p"	"2P*"	"3/2"	"4s2.4p2.(3P).6s"	"4P"	"1/2"		""	"L7257"	
Kr	3	"214.858"	"2"	""		"151580.19"	"198107.78"	"4s2.4p3.(4S*).5s"	"3S*"	"1"	"4s2.4p3.(2D*).5p"	"3P"	"2"		""	"L3356"	
Kr	4	"215.007"	"8"	""		"211860.3"	"258355.4"	"4s2.4p2.(3P).4d"	"2D"	"5/2"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"		""	"L7257"	
Kr	3	"215.008"	"8"	""		"190723.58"	"237218.74"	"4s2.4p3.(2D*).5p"	"3D"	"1"	"4s2.4p3.(2D*).5d"	"1P*"	"1"		""	"L7284"	
Kr	2	"215.0708"	"2"	""		"121779.54"	"168261.27"	"4s2.4p4.(3P).4d"	"4D"	"1/2"	"4s2.4p4.(1S).5p"	"2P*"	"1/2"		""	"L353"	
Kr	3	"215.142"	"1"	""		"202895.94"	"249361.86"	"4s2.4p3.(2D*).5p"	"1D"	"2"	"4s2.4p3.(2P*).6s"	"3P*"	"2"		""	"L7284"	
Kr	8	"215.23"	"*"	""		"867745."	"914193."	"3d10.8p"	"2P*"	"3/2"	"3d10.9d"	"2D"	"5/2"		""	"L11307"	
Kr	8	"215.23"	"*"	""		"722471."	"768919."	"3d10.6p"	"2P*"	"3/2"	"3d10.6d"	"2D"	"3/2"		""	"L11307"	
Kr	3	"215.843"	"1"	""		"147804.55"	"194120.25"	"4s2.4p3.(4S*).4d"	"3D*"	"2"	"4s2.4p3.(2D*).5p"	"1P"	"1"		""	"L3356"	
Kr	3	"216.194"	"3"	""		"175543.82"	"221784.31"	"4s2.4p3.(4S*).5p"	"5P"	"1"	"4s2.4p3.(4S*).5d"	"3D*"	"1"		""	"L7284"	
Kr	3	"216.230"	"1"	""		"163635.84"	"209868.53"	"4s2.4p3.(2D*).5s"	"3D*"	"2"	"4s2.4p3.(2P*).5p"	"3D"	"3"		""	"L7284"	
Kr	3	"216.250"	"3"	""		"148735.32"	"194962.81"	"4s2.4p3.(4S*).4d"	"3D*"	"3"	"4s2.4p3.(2D*).5p"	"1F"	"3"		""	"L3356"	
Kr	3	"216.384"	"7"	""		"193825.10"	"240025.20"	"4s2.4p3.(2D*).5p"	"3F"	"3"	"4s2.4p3.(4S*).6d"	"3D*"	"3"		""	"L7284"	
Kr	4	"216.438"	"9"	""		"258355.4"	"304543.7"	"4s2.4p2.(1D).5p"	"2D*"	"3/2"	"4s2.4p2.(3P).6s"	"2P"	"3/2"		""	"L7257"	
Kr	2	"216.5111"	"1d"	""		"118474.359"	"164646.33"	"4s2.4p4.(3P).5s"	"2P"	"3/2"	"4s2.4p4.(3P).6p"	"4P*"	"3/2"		""	"L353"	
Kr	4	"216.906"	"1d"	""		"257142.7"	"303231.3"	"4s2.4p2.(1D).5p"	"2F*"	"5/2"	"4s2.4p2.(3P).6s"	"4P"	"5/2"		""	"L7257"	
Kr	2	"216.9062"	"1d"	""		"127597.49"	"173686.12"	"4s2.4p4.(1D).5s"	"2D"	"3/2"	"4s2.4p4.(3P<0>).4f"	"2[3]*"	"5/2"		""	"L353"	
Kr	3	"217.083"	"2"	""		"147804.55"	"193855.36"	"4s2.4p3.(4S*).4d"	"3D*"	"2"	"4s2.4p3.(2D*).5p"	"3D"	"2"		""	"L3356"	
Kr	3	"217.225"	"1"	""		"147804.55"	"193825.10"	"4s2.4p3.(4S*).4d"	"3D*"	"2"	"4s2.4p3.(2D*).5p"	"3F"	"3"		""	"L3356"	
Kr	3	"217.250"	"7"	""		"163268.92"	"209284.41"	"4s2.4p3.(2D*).5s"	"3D*"	"1"	"4s2.4p3.(2P*).5p"	"3P"	"1"		""	"L7284"	
Kr	3	"217.299"	"10"	""		"175778.64"	"221784.31"	"4s2.4p3.(4S*).5p"	"5P"	"2"	"4s2.4p3.(4S*).5d"	"3D*"	"1"		""	"L7284"	
Kr	3	"217.376"	"9"	""		"175778.64"	"221767.62"	"4s2.4p3.(4S*).5p"	"5P"	"2"	"4s2.4p3.(4S*).5d"	"3D*"	"3"		""	"L7284"	
Kr	5	"217.534"	"50w"	""		"237720.58"	"283677."	"4s2.4p.4d"	"1P*"	"1"	"4s2.4p.5p"	"3D"	"2"		""	"L9919"	
Kr	2	"217.7772"	"5"	""		"137098.16"	"183001.89"	"4s2.4p4.4d"	""	"5/2"	"4s2.4p4.(3P<1>).5f"	"2[4]*"	"7/2"		""	"L353"	
Kr	2	"217.8084"	"0"	""		"118474.359"	"164372.15"	"4s2.4p4.(3P).5s"	"2P"	"3/2"	"4s2.4p4.(3P).6p"	"4P*"	"5/2"		""	"L353"	
Kr	2	"217.956"	"1h"	""		"137098.16"	"182963.85"	"4s2.4p4.4d"	""	"5/2"	"4s2.4p4.(3P<1>).5f"	"2[2]*"	"3/2"		""	"L7386"	
Kr	3	"218.061"	"3"	""		"175543.82"	"221388.59"	"4s2.4p3.(4S*).5p"	"5P"	"1"	"4s2.4p3.(4S*).5d"	"3D*"	"2"		""	"L7284"	
Kr	5	"218.092"	"20w"	""		"237720.58"	"283559."	"4s2.4p.4d"	"1P*"	"1"	"4s2.4p.5p"	"1P"	"1"		""	"L9919"	
