element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
He	1	"358.7270"	"1*"	"1.3580e+06"	AAA	"[169086.84033581]"	"[196955.224035287]"	"1s.2p"	"3P*"	"1"	"1s.9d"	"3D"	"2"		"T8636c73"	"L551"	
He	1	"361.3643"	"3"	"3.8022e+06"	AAA	"[166277.437635]"	"[193942.45968763]"	"1s.2s"	"1S"	"0"	"1s.5p"	"1P*"	"1"		"T8636c73"	"L14925c72"	
He	1	"365.1990"	"1*"	"5.4136e+05"	AAA	"[169086.76391031]"	"[196461.3592043]"	"1s.2p"	"3P*"	"2"	"1s.8s"	"3S"	"1"		"T8636c73"	"L366"	
He	1	"365.1990"	"1*"	"3.2481e+05"	AAA	"[169086.84033581]"	"[196461.3592043]"	"1s.2p"	"3P*"	"1"	"1s.8s"	"3S"	"1"		"T8636c73"	"L366"	
He	1	"370.5005"	"3*"	"1.0980e+05"	AAA	"[169086.76391031]"	"[196069.673884275]"	"1s.2p"	"3P*"	"2"	"1s.7d"	"3D"	"1"		"T8636c73"	"L14925c72"	
He	1	"370.5005"	"3*"	"9.8814e+05"	AAA	"[169086.76391031]"	"[196069.670444809]"	"1s.2p"	"3P*"	"2"	"1s.7d"	"3D"	"2"		"T8636c73"	"L14925c72"	
He	1	"370.5005"	"3*"	"3.9529e+06"	AAA	"[169086.76391031]"	"[196069.670203959]"	"1s.2p"	"3P*"	"2"	"1s.7d"	"3D"	"3"		"T8636c73"	"L14925c72"	
He	1	"370.5005"	"3*"	"1.6470e+06"	AAA	"[169086.84033581]"	"[196069.673884275]"	"1s.2p"	"3P*"	"1"	"1s.7d"	"3D"	"1"		"T8636c73"	"L14925c72"	
He	1	"370.5005"	"3*"	"2.9644e+06"	AAA	"[169086.84033581]"	"[196069.670444809]"	"1s.2p"	"3P*"	"1"	"1s.7d"	"3D"	"2"		"T8636c73"	"L14925c72"	
He	1	"381.96074"	"10*"	"1.7876e+05"	AAA	"[169086.76391031]"	"[195260.07459804]"	"1s.2p"	"3P*"	"2"	"1s.6d"	"3D"	"1"		"T8636c73"	"L14926"	
